clip_id,bird_name,scientific_name,family,xeno_canto_recording_id,recordist,source_url,license_name,license_url,original_length_seconds,clip_start_seconds,clip_end_seconds,clip_length_seconds,modified,commercial_allowed,derivatives_allowed,share_alike_required,app_safe,app_safe_reason
555,Belted Kingfisher,Megaceryle alcyon,Kingfishers (Alcedinidae),600420,William Whitehead,https://xeno-canto.org/600420,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,15.0,0.0,15.0,15.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
791,Bendire's Thrasher,Toxostoma bendirei,Mockingbirds and Thrashers (Mimidae),703925,Paul Marvin,https://xeno-canto.org/703925,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,131.0,33.67,53.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
419,Bermuda Petrel,Pterodroma cahow,Shearwaters and Petrels (Procellariidae),738388,Robert L. Flood,https://xeno-canto.org/738388,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,28.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
180,Berylline Hummingbird,Saucerottia beryllina,Hummingbirds (Trochilidae),145958,Richard E. Webster,https://xeno-canto.org/145958,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,41.0,3.67,23.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
779,Bewick's Wren,Thryomanes bewickii,Wrens (Troglodytidae),1104811,Ed Pandolfino,https://xeno-canto.org/1104811,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,69.0,13.0,33.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
813,Bicknell's Thrush,Catharus bicknelli,Thrushes (Turdidae),469601,Rolf A. de By,https://xeno-canto.org/469601,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,89.0,19.67,39.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
96,Black Francolin,Francolinus francolinus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",175524,Dan Lane,https://xeno-canto.org/175524,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,50.0,6.67,26.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
307,Black Guillemot,Cepphus grylle,"Auks, Murres, and Puffins (Alcidae)",1010748,Benjamin Drillat,https://xeno-canto.org/1010748,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,45.0,5.0,25.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
506,Black Kite,Milvus migrans,"Hawks, Kites, Eagles, and Allies (Accipitridae)",1001933,Marc Anderson,https://xeno-canto.org/1001933,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,18.0,0.0,18.0,18.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
322,Black Noddy,Anous minutus,"Gulls, Terns, and Skimmers (Laridae)",862247,Percy Ulsamer,https://xeno-canto.org/862247,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,31.0,0.33,20.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
212,Black Oystercatcher,Haematopus bachmani,Oystercatchers (Haematopodidae),442062,Lance A. M. Benner,https://xeno-canto.org/442062,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,19.0,0.0,19.0,19.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
656,Black Phoebe,Sayornis nigricans,Tyrant Flycatchers (Tyrannidae),1078224,Richard E. Webster,https://xeno-canto.org/1078224,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,83.0,17.67,37.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
205,Black Rail,Laterallus jamaicensis,"Rails, Gallinules, and Coots (Rallidae)",580998,Eric DeFonso,https://xeno-canto.org/580998,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,86.0,18.67,38.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
898,Black Rosy-Finch,Leucosticte atrata,Fringilline and Cardueline Finches and Allies (Fringillidae),143749,Andrew Spencer,https://xeno-canto.org/143749,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,80.0,16.67,36.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
60,Black Scoter,Melanitta americana,"Ducks, Geese, and Swans (Anatidae)",140734,Andrew Spencer,https://xeno-canto.org/140734,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,16.0,0.0,16.0,16.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
345,Black Skimmer,Rynchops niger,"Gulls, Terns, and Skimmers (Laridae)",452970,Paul Marvin,https://xeno-canto.org/452970,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,80.0,16.67,36.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
150,Black Swift,Cypseloides niger,Swifts (Apodidae),17796,Nathan Pieplow,https://xeno-canto.org/17796,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,26.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
334,Black Tern,Chlidonias niger,"Gulls, Terns, and Skimmers (Laridae)",806305,Valerie Heemstra,https://xeno-canto.org/806305,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,146.0,38.67,58.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
245,Black Turnstone,Arenaria melanocephala,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",698319,Anthony Gliozzo,https://xeno-canto.org/698319,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,11.0,0.0,11.0,11.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
490,Black Vulture,Coragyps atratus,New World Vultures (Cathartidae),451477,Paul Marvin,https://xeno-canto.org/451477,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,4.0,0.0,4.0,4.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1008,Black-and-white Warbler,Mniotilta varia,Wood-Warblers (Parulidae),1036380,Bobby Wilcox,https://xeno-canto.org/1036380,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,40.0,3.33,23.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1092,Black-and-white Warbler,Mniotilta varia,Wood-Warblers (Parulidae),1013805,Stanislas Wroza,https://xeno-canto.org/1013805,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
989,Black-backed Oriole,Icterus abeillei,Blackbirds (Icteridae),462195,Manuel Grosselet,https://xeno-canto.org/462195,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,55.0,8.33,28.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
570,Black-backed Woodpecker,Picoides arcticus,Woodpeckers and Allies (Picidae),1029605,Greg Irving,https://xeno-canto.org/1029605,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,74.0,14.67,34.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
213,Black-bellied Plover,Pluvialis squatarola,Lapwings and Plovers (Charadriidae),1019830,David Darrell-Lambert,https://xeno-canto.org/1019830,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,47.0,5.67,25.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
400,Black-bellied Storm-Petrel,Fregetta tropica,Southern Storm-Petrels (Oceanitidae),863036,Kevin Guille,https://xeno-canto.org/863036,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,50.0,6.67,26.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1,Black-bellied Whistling-Duck,Dendrocygna autumnalis,"Ducks, Geese, and Swans (Anatidae)",982939,Peter Mundale,https://xeno-canto.org/982939,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
139,Black-billed Cuckoo,Coccyzus erythropthalmus,"Cuckoos, Roadrunners, and Anis (Cuculidae)",598810,Christopher McPherson,https://xeno-canto.org/598810,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,28.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
696,Black-billed Magpie,Pica hudsonia,Jays and Crows (Corvidae),528028,Andy Martin,https://xeno-canto.org/528028,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,160.0,43.33,63.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
392,Black-browed Albatross,Thalassarche melanophris,Albatrosses (Diomedeidae),864006,Kevin Guille,https://xeno-canto.org/864006,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,5.0,0.0,5.0,5.0,yes,yes,yes,no,yes,Commercial derivatives allowed with attribution.
706,Black-capped Chickadee,Poecile atricapillus,Chickadees and Titmice (Paridae),1100535,Jim Berry,https://xeno-canto.org/1100535,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,153.0,41.0,61.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
774,Black-capped Gnatcatcher,Polioptila nigriceps,Gnatcatchers and Gnatwrens (Polioptilidae),456482,Paul Marvin,https://xeno-canto.org/456482,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
660,Black-capped Vireo,Vireo atricapilla,Vireos (Vireonidae),1091752,Sue Riffe,https://xeno-canto.org/1091752,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,23.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
167,Black-chinned Hummingbird,Archilochus alexandri,Hummingbirds (Trochilidae),495007,Thomas G. Graves,https://xeno-canto.org/495007,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,169.0,46.33,66.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
942,Black-chinned Sparrow,Spizella atrogularis,Towhees and Sparrows (Passerellidae),898863,Paul Driver,https://xeno-canto.org/898863,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,71.0,13.67,33.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
716,Black-crested Titmouse,Baeolophus atricristatus,Chickadees and Titmice (Paridae),900110,David Tattersley,https://xeno-canto.org/900110,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
482,Black-crowned Night Heron,Nycticorax nycticorax,"Bitterns, Herons, and Allies (Ardeidae)",493181,Phoenix Birder,https://xeno-canto.org/493181,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,66.0,12.0,32.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1083,Black-faced Grassquit,Melanospiza bicolor,Tanagers and Allies (Thraupidae),962731,Hans Matheve,https://xeno-canto.org/962731,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,29.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
396,Black-footed Albatross,Phoebastria nigripes,Albatrosses (Diomedeidae),164956,david m,https://xeno-canto.org/164956,CC BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,73.0,14.33,34.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1067,Black-headed Grosbeak,Pheucticus melanocephalus,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",1105833,Ed Pandolfino,https://xeno-canto.org/1105833,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,107.0,25.67,45.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
353,Black-headed Gull,Chroicocephalus ridibundus,"Gulls, Terns, and Skimmers (Laridae)",621869,William Whitehead,https://xeno-canto.org/621869,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,10.0,0.0,10.0,10.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
810,Black-headed Nightingale-Thrush,Catharus mexicanus,Thrushes (Turdidae),1037089,Sasha Robinson,https://xeno-canto.org/1037089,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,48.0,6.0,26.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
347,Black-legged Kittiwake,Rissa tridactyla,"Gulls, Terns, and Skimmers (Laridae)",930314,Tony Rinaud,https://xeno-canto.org/930314,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,11.0,0.0,11.0,11.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
208,Black-necked Stilt,Himantopus mexicanus,Stilts and Avocets (Recurvirostridae),776751,Richard E. Webster,https://xeno-canto.org/776751,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,71.0,13.67,33.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
772,Black-tailed Gnatcatcher,Polioptila melanura,Gnatcatchers and Gnatwrens (Polioptilidae),982278,Paul Marvin,https://xeno-canto.org/982278,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,97.0,22.33,42.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
241,Black-tailed Godwit,Limosa limosa,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1103923,Joost van Bruggen,https://xeno-canto.org/1103923,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,17.0,0.0,17.0,17.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
361,Black-tailed Gull,Larus crassirostris,"Gulls, Terns, and Skimmers (Laridae)",344913,Albert Lastukhin &amp; Yuri Glushchenko,https://xeno-canto.org/344913,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,12.0,0.0,12.0,12.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1037,Black-throated Blue Warbler,Setophaga caerulescens,Wood-Warblers (Parulidae),1038362,Bobby Wilcox,https://xeno-canto.org/1038362,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,35.0,1.67,21.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1044,Black-throated Gray Warbler,Setophaga nigrescens,Wood-Warblers (Parulidae),1105874,Manuel Grosselet,https://xeno-canto.org/1105874,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1108,Black-throated Gray Warbler,Setophaga nigrescens,Wood-Warblers (Parulidae),878253,Dany Sloan,https://xeno-canto.org/878253,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,30.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1048,Black-throated Green Warbler,Setophaga virens,Wood-Warblers (Parulidae),1038308,Bobby Wilcox,https://xeno-canto.org/1038308,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,53.0,7.67,27.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
937,Black-throated Sparrow,Amphispiza bilineata,Towhees and Sparrows (Passerellidae),779681,Paul Marvin,https://xeno-canto.org/779681,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,84.0,18.0,38.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
980,Black-vented Oriole,Icterus wagleri,Blackbirds (Icteridae),400068,Dan Lane,https://xeno-canto.org/400068,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,32.0,0.67,20.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
445,Black-vented Shearwater,Puffinus opisthomelas,Shearwaters and Petrels (Procellariidae),190213,Justyn Stahl,https://xeno-canto.org/190213,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,29.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
675,Black-whiskered Vireo,Vireo altiloquus,Vireos (Vireonidae),1071250,Noah Khanti Steinberg,https://xeno-canto.org/1071250,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
424,Black-winged Petrel,Pterodroma nigripennis,Shearwaters and Petrels (Procellariidae),926923,David Boyle,https://xeno-canto.org/926923,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,23.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
207,Black-winged Stilt,Himantopus himantopus,Stilts and Avocets (Recurvirostridae),440159,Stein Ø. Nilsen,https://xeno-canto.org/440159,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,75.0,15.0,35.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1033,Blackburnian Warbler,Setophaga fusca,Wood-Warblers (Parulidae),1079587,Scott Olmstead,https://xeno-canto.org/1079587,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
